pcode_2,month,district,governorate,pcode_1,gid_1,gid_2,unocha_operational_hub,percent_functioning_health_centres,percent_attack_rate,percent_individuals_health_facilities_problems,num_suspected_cases_cholera,num_deaths_cholera,num_health_workers,was_duplicated
YE2704,2019-06-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,53.283614578699805,0.191852798,563.0,1.0,8.9,False
YE2704,2019-07-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,40.98011565,0.191852798,433.0,,8.9,False
YE2704,2019-08-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,25.55342084591287,0.191852798,270.0,,8.9,False
YE2704,2019-09-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,42.11582324604159,0.191852798,445.0,,8.9,False
YE2704,2019-10-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,26.973055337352477,0.191852798,285.0,,8.9,False
YE2704,2019-11-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,23.09272106075089,0.191852798,244.0,,8.9,False
YE2704,2019-12-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hudaydah,,42.11582324604159,0.191852798,445.0,,8.9,False
YE2704,2020-01-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,138.0,,,False
YE2704,2020-02-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,57.0,,,False
YE2704,2020-03-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,51.0,,,False
YE2704,2020-04-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,77.0,,,False
YE2704,2020-05-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,18.0,,,False
YE2704,2020-06-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,11.0,,,False
YE2704,2020-07-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,47.0,,,False
YE2704,2020-08-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,60.0,,,False
YE2704,2020-09-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,68.0,,,False
YE2704,2020-10-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,63.0,,,False
YE2704,2020-11-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,46.0,,,False
YE2704,2020-12-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,7.0,,,False
YE2704,2021-01-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,20.0,,,False
YE2704,2021-03-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,43.0,,,False
YE2704,2021-04-01,Al Khabt,Al Mahwit,YE27,YEM.8_1,YEM.8.1_1,Al Hodeidah,,,,12.0,,,False
YE2705,2019-01-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,0.835,35.99064243296743,0.08382379,500.0,1.0,8.9,False
YE2705,2019-02-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,18.93107791974087,0.08382379,263.0,,8.9,False
YE2705,2019-03-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,37.50224941515206,0.08382379,521.0,2.0,8.9,False
YE2705,2019-04-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,80.47507648011516,0.08382379,1118.0,,8.9,False
YE2705,2019-05-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,60.96814828144682,0.08382379,847.0,,8.9,False
YE2705,2019-06-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,46.21198488393018,0.08382379,642.0,,8.9,False
YE2705,2019-07-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,43.9805650530862,0.08382379,611.0,1.0,8.9,False
YE2705,2019-08-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,42.61292064063343,0.08382379,592.0,,8.9,False
YE2705,2019-09-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,56.72125247435667,0.08382379,788.0,,8.9,False
YE2705,2019-10-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,27.85675724311679,0.08382379,387.0,1.0,8.9,False
YE2705,2019-11-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,14.82814468238258,0.08382379,206.0,1.0,8.9,False
YE2705,2019-12-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,56.72125247435667,0.08382379,788.0,,8.9,False
YE2705,2020-01-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,104.0,,,False
YE2705,2020-02-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,96.0,,,False
YE2705,2020-03-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,111.0,,,False
YE2705,2020-04-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,119.0,,,False
YE2705,2020-05-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,19.0,,,False
YE2705,2020-06-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,20.0,,,False
YE2705,2020-07-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,127.0,,,False
YE2705,2020-08-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,97.0,,,False
YE2705,2020-09-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,99.0,,,False
YE2705,2020-10-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,89.0,,,False
YE2705,2020-11-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,97.0,,,False
YE2705,2020-12-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,18.0,,,False
YE2705,2021-01-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,31.0,,,False
YE2705,2021-02-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,4.0,,,False
YE2705,2021-03-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,48.0,,,False
YE2705,2021-04-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hodeidah,,,,15.0,,,False
YE2705,2021-05-01,Melhan,Al Mahwit,YE27,YEM.8_1,YEM.8.8_1,Al Hudaydah,,,,4.0,,,False
YE2706,2019-01-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,13.37147306240585,0.443021346,79.0,,8.9,False
YE2706,2019-02-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,6.601106954858584,0.443021346,39.0,,8.9,False
YE2706,2019-03-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,63.81070056363298,0.443021346,377.0,3.0,8.9,False
YE2706,2019-04-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,120.51251671434132,0.443021346,712.0,1.0,8.9,False
YE2706,2019-05-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,117.46585196594503,0.443021346,694.0,,8.9,False
YE2706,2019-06-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,68.71921599160474,0.443021346,406.0,,8.9,False
YE2706,2019-07-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,31.143684094717425,0.443021346,184.0,,8.9,False
YE2706,2019-08-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,15.741101200047392,0.443021346,93.0,,8.9,False
YE2706,2019-09-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,28.94331510976456,0.443021346,171.0,,8.9,False
YE2706,2019-10-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,33.00553477429292,0.443021346,195.0,,8.9,False
YE2706,2019-11-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,31.312943247406103,0.443021346,185.0,,8.9,False
YE2706,2019-12-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hudaydah,,28.94331510976456,0.443021346,171.0,,8.9,False
YE2706,2020-01-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,128.0,,,False
YE2706,2020-02-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,50.0,,,False
YE2706,2020-03-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,72.0,,,False
YE2706,2020-04-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,35.0,,,False
YE2706,2020-05-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,10.0,,,False
YE2706,2020-06-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,5.0,,,False
YE2706,2020-07-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,44.0,,,False
YE2706,2020-08-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,12.0,,,False
YE2706,2020-09-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,4.0,,,False
YE2706,2020-10-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,7.0,,,False
YE2706,2020-11-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,12.0,,,False
YE2706,2020-12-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,4.0,,,False
YE2706,2021-01-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,1.0,,,False
YE2706,2021-02-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,1.0,,,False
YE2706,2021-03-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,4.0,,,False
YE2706,2021-04-01,Hufash,Al Mahwit,YE27,YEM.8_1,YEM.8.7_1,Al Hodeidah,,,,6.0,,,False
YE2707,2019-01-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,0.88,12.081218274111675,0.214831431,119.0,,8.9,False
YE2707,2019-02-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,13.197969543147208,0.214831431,130.0,1.0,8.9,False
YE2707,2019-03-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,44.87309644670051,0.214831431,442.0,2.0,8.9,False
YE2707,2019-04-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,84.16243654822335,0.214831431,829.0,1.0,8.9,False
YE2707,2019-05-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,51.97969543147208,0.214831431,512.0,,8.9,False
YE2707,2019-06-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,59.796954314720814,0.214831431,589.0,,8.9,False
YE2707,2019-07-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,36.954314720812185,0.214831431,364.0,,8.9,False
YE2707,2019-08-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,30.86294416243655,0.214831431,304.0,,8.9,False
YE2707,2019-09-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,47.71573604060914,0.214831431,470.0,,8.9,False
YE2707,2019-10-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,42.13197969543148,0.214831431,415.0,,8.9,False
YE2707,2019-11-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,31.16751269035533,0.214831431,307.0,,8.9,False
YE2707,2019-12-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hudaydah,,47.71573604060914,0.214831431,470.0,,8.9,False
YE2707,2020-01-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,48.0,,,False
YE2707,2020-02-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,23.0,,,False
YE2707,2020-03-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,13.0,,,False
YE2707,2020-04-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,39.0,,,False
YE2707,2020-05-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,10.0,,,False
YE2707,2020-06-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,4.0,2.0,,False
YE2707,2020-07-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,29.0,2.0,,False
YE2707,2020-08-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,49.0,,,False
YE2707,2020-09-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,31.0,,,False
YE2707,2020-10-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,20.0,,,False
YE2707,2020-11-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,13.0,,,False
YE2707,2020-12-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,4.0,,,False
YE2707,2021-01-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,3.0,,,False
YE2707,2021-03-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,3.0,,,False
YE2707,2021-04-01,Bani Sa'd,Al Mahwit,YE27,YEM.8_1,YEM.8.6_1,Al Hodeidah,,,,1.0,,,False
YE2708,2019-01-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,31.742367403474347,0.370001682,110.0,,8.9,False
YE2708,2019-02-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,23.95105904080337,0.370001682,83.0,,8.9,False
YE2708,2019-03-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,102.44127662030358,0.370001682,355.0,1.0,8.9,False
YE2708,2019-04-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,73.29601200438623,0.370001682,254.0,,8.9,False
YE2708,2019-05-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,32.31950135626479,0.370001682,112.0,1.0,8.9,False
YE2708,2019-06-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,28.56813066312691,0.370001682,99.0,,8.9,False
YE2708,2019-07-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,93.78426732844694,0.370001682,325.0,,8.9,False
YE2708,2019-08-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,23.37392508801293,0.370001682,81.0,,8.9,False
YE2708,2019-09-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,44.15074738846887,0.370001682,153.0,,8.9,False
YE2708,2019-10-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,30.01096554510302,0.370001682,104.0,,8.9,False
YE2708,2019-11-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,20.776822300455937,0.370001682,72.0,,8.9,False
YE2708,2019-12-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hudaydah,,44.15074738846887,0.370001682,153.0,,8.9,False
YE2708,2020-01-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,69.0,,,False
YE2708,2020-02-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,41.0,,,False
YE2708,2020-03-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,42.0,,,False
YE2708,2020-04-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,43.0,,,False
YE2708,2020-05-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,15.0,,,False
YE2708,2020-06-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,13.0,,,False
YE2708,2020-07-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,19.0,,,False
YE2708,2020-08-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,16.0,,,False
YE2708,2020-09-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,26.0,,,False
YE2708,2020-10-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,28.0,,,False
YE2708,2020-11-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,32.0,,,False
YE2708,2020-12-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,16.0,,,False
YE2708,2021-02-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,30.0,,,False
YE2708,2021-03-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,51.0,,,False
YE2708,2021-04-01,Al Mahwit City,Al Mahwit,YE27,YEM.8_1,YEM.8.3_1,Al Hodeidah,,,,13.0,,,False
YE2709,2019-01-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,0.868,24.294221712804923,0.150435998,195.0,,8.9,False
YE2709,2019-02-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,29.526823312485984,0.150435998,237.0,1.0,8.9,False
YE2709,2019-03-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,95.55727207036604,0.150435998,767.0,2.0,8.9,False
YE2709,2019-04-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,161.71230658061944,0.150435998,1298.0,4.0,8.9,False
YE2709,2019-05-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,82.72493958,0.150435998,664.0,,8.9,False
YE2709,2019-06-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,59.30281812971869,0.150435998,476.0,,8.9,False
YE2709,2019-07-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,8.347245409015025,0.150435998,67.0,,8.9,False
YE2709,2019-08-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,35.13318216928712,0.150435998,282.0,,8.9,False
YE2709,2019-09-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,50.20805820646351,0.150435998,403.0,,8.9,False
YE2709,2019-10-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,37.37572571200757,0.150435998,300.0,,8.9,False
YE2709,2019-11-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,37.87406872150101,0.150435998,304.0,,8.9,False
YE2709,2019-12-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,50.20805820646351,0.150435998,403.0,,8.9,False
YE2709,2020-01-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,137.0,,,False
YE2709,2020-02-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,74.0,,,False
YE2709,2020-03-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,76.0,,,False
YE2709,2020-04-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,65.0,,,False
YE2709,2020-05-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,20.0,,,False
YE2709,2020-06-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,14.0,1.0,,False
YE2709,2020-07-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,42.0,1.0,,False
YE2709,2020-08-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,49.0,,,False
YE2709,2020-09-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,52.0,,,False
YE2709,2020-10-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,62.0,,,False
YE2709,2020-11-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,61.0,,,False
YE2709,2020-12-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,14.0,,,False
YE2709,2021-01-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,24.0,,,False
YE2709,2021-02-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,26.0,,,False
YE2709,2021-03-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,38.0,,,False
YE2709,2021-04-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hodeidah,,,,10.0,,,False
YE2709,2021-05-01,Al Mahwit,Al Mahwit,YE27,YEM.8_1,YEM.8.2_1,Al Hudaydah,,,,1.0,,,False
YE2801,2019-01-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,0.798,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-02-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-03-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-04-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-05-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-06-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-07-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-08-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,0.0,0.341900795,0.0,,25.8,False
YE2801,2019-09-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,,0.341900795,,,25.8,False
YE2801,2019-10-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,,0.341900795,,,25.8,False
YE2801,2019-11-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,,0.341900795,,,25.8,False
YE2801,2019-12-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,,0.341900795,,,25.8,False
YE2801,2020-01-01,Shahin,Al Maharah,YE28,YEM.7_1,YEM.7.9_1,Aden,,,,,,,False
YE2802,2019-01-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,0.798,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-02-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-03-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-04-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-05-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-06-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-07-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-08-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,0.0,0.02965709,0.0,,25.8,False
YE2802,2019-09-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,,0.02965709,,,25.8,False
YE2802,2019-10-01,Hat,Al Maharah,YE28,YEM.7_1,YEM.7.3_1,Aden,,,0.02965709,,,25.8,False
